project name,issue,fix-commit,tests
commons-compress,COMPRESS-356,823cdee9b18508e9e51913d110a20a406f55582b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java']
commons-compress,COMPRESS-357,2424036c286f0b3dfc280f00a1e835cb52e39375,[]
commons-compress,COMPRESS-357,abc2d23900ff5adeef648879af6bc4d2f79c261e,[]
commons-compress,COMPRESS-357,f87a7ce9321b4901a77786387cfe8026f1249721,[]
commons-compress,COMPRESS-357,8769bb6980ea9d46f8fbec1fa1075128d6f61936,[]
commons-compress,COMPRESS-357,952a50372dea32e78800b5127ce3e969ce8ba5f0,[]
commons-compress,COMPRESS-358,5a5abeeb1bdf4bf7a1930af97d500927caeb39d7,[]
commons-compress,COMPRESS-358,2139e87447c825bfd8c7e728cbfab542d1bb6fea,[]
commons-compress,COMPRESS-358,e4658ae28cf7204af2ddfa0abfc8f03c2026ba59,[]
commons-compress,COMPRESS-358,d9421dc3c843177ba7d59ea47319997cfdecc697,[]
commons-compress,COMPRESS-358,9ae37525134089dd0c9ee1cf8738192b70e0fc07,[]
commons-compress,COMPRESS-363,52dd5908e374973d69c51856b74d4d93d591c90a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/utils/BitInputStreamTest.java']
commons-compress,COMPRESS-366,f0102601d2b949ab63f9f3e6d20618a0b53323ee,[]
commons-compress,COMPRESS-367,f015344879f1bc3505bc616fc7ae517cf9f60838,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ZipTestCase.java']"
commons-compress,COMPRESS-377,85184c3a8945ee1cd22a3fa3a9b8cb71346f2d73,[]
commons-compress,COMPRESS-379,c59fc43c527610ae18d7596eb191817ce674cb29,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java']
commons-compress,COMPRESS-382,5def510d00f73b25db8ce44303df49050f99dfbc,[]
commons-compress,COMPRESS-382,4e442bb44280243f6e0e72d845fa8275d665ca84,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
commons-compress,COMPRESS-382,26eab98e3a0d403587cc915eaa8f7d4b7b894cef,[]
commons-compress,COMPRESS-382,0e8ff9c44058afbca9c9126a8feebe41cd682626,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/MemoryLimitTest.java']"
commons-compress,COMPRESS-382,b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
commons-compress,COMPRESS-382,7d73baf10e435fcaa4927495afc185fb473c416b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
commons-compress,COMPRESS-382,3ecbdd79ee964d325b7ce8a1ca982935cc7d92f7,[]
commons-compress,COMPRESS-382,70594bcaff1d553cbd35312bb63a33bcba0680d3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/DetectCompressorTestCase.java']
commons-compress,COMPRESS-389,0ee8f1e8ab53746ea9f735aa07e857a0c4e55656,[]
commons-compress,COMPRESS-393,abfdf35fa5df95853d0f1f9fe0c60f4a1ae8fdee,[]
commons-compress,COMPRESS-394,d75b89856ef29bbec6784cd6aa714eafe0eeb312,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/DataDescriptorTest.java']
commons-compress,COMPRESS-394,12edac73ec454bfbdd634af474e140cca7522774,[]
commons-compress,COMPRESS-394,8a6bb5623e92f3d636969488a04a516cd0ae7f36,[]
commons-compress,COMPRESS-411,02735ad7e6313515a846bc15bcc89cf254f8161f,[]
commons-compress,COMPRESS-411,2c8892a206c9374b0cde6fce72299b0fe630f3a0,[]
commons-compress,COMPRESS-411,6b2bd2df127be522a18d044980e84a8b638f25b7,[]
commons-compress,COMPRESS-412,6f379134ae1807cd404ed6c9579707e5dc6a6df0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/utils/ChecksumCalculatingInputStreamTest.java']
commons-compress,COMPRESS-415,446843e14a7be6d921bd0076d65092829bed3216,[]
commons-compress,COMPRESS-416,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestampTest.java']
commons-compress,COMPRESS-416,cd1d329dba95dae161317c123269c24282001a66,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/X5455_ExtendedTimestampTest.java']
commons-compress,COMPRESS-416,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipLongTest.java']
commons-compress,COMPRESS-417,002d7bf508ee59f23a04a9f21d02e9673dd38a71,[]
commons-compress,COMPRESS-421,469cf4d886f9a184168ba2d179899a600725d4c4,[]
commons-compress,COMPRESS-424,ccf4ce767a6cc07f1a88a0c33393e394af3c328b,[]
commons-compress,COMPRESS-430,ff0e842058091b3310340f51a130a65a1cf6f725,[]
commons-compress,COMPRESS-432,2a2f1dc48e22a34ddb72321a4db211da91aa933b,[]
commons-compress,COMPRESS-433,dcb0486fb4cb2b6592c04d6ec2edbd3f690df5f2,[]
commons-compress,COMPRESS-436,c66db899cb061c79934986f0efa19a50ca33703f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java']
commons-compress,COMPRESS-446,8faba69945721e10b2bea0acda2db53298ffa124,[]
commons-compress,COMPRESS-447,bd3e6cf204f249c2d60eca2268c8b9f402149f1b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtilsTest.java']
commons-compress,COMPRESS-451,0aeda4fcc3c6de7109acd8cf78f8779654b9f771,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/utils/IOUtilsTest.java']
commons-compress,COMPRESS-453,e8c44e6090536bb4603d2c478724a7675e0a99fc,[]
commons-compress,COMPRESS-453,4224709bc3aa602135da6aa73c783e0d9d6f6ee8,[]
commons-compress,COMPRESS-454,c2ace88644826c227191ca52c8d4372a13605e50,[]
commons-compress,COMPRESS-455,af6fe141036d30bfd1613758b7a9fb413bf2bafc,[]
commons-compress,COMPRESS-459,6f8c4960c2af25b7e4b36473d81fe652490dbbeb,[]
commons-compress,COMPRESS-459,c8ee9f781900f874b075433141de779723b3e110,[]
commons-compress,COMPRESS-459,72bfc1247553bdd2711d6bb27a7179be86ded4f1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/cpio/CpioArchiveTest.java']
commons-compress,COMPRESS-459,9e80104befc54daaa097870b857e1bc334521490,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStreamTest.java']
commons-compress,COMPRESS-462,ba53647bf0fa16501445c7ec50d0ffa4a8288eff,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStreamTest.java']
commons-compress,COMPRESS-463,a41ce6892cb0590b2e658704434ac0dbcb6834c8,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java']"
commons-compress,COMPRESS-469,fd69d8ca2212d373a5a8f220530e8c0fa17ddf3b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/TarTestCase.java']
commons-compress,COMPRESS-470,f132d6c50285b7a7652909aa85a5afdb3b828939,[]
commons-compress,COMPRESS-470,2f75fbb5269bd5b2c7b799b7a4f93992fa1f9196,[]
commons-compress,COMPRESS-475,76f428958f83348692a67e9f41b86cbc7ee83878,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java']
commons-compress,COMPRESS-479,d88aa2236a7cb4f46f0cf9bacf419c8cbebc0e2a,[]
commons-compress,COMPRESS-479,dd0063a0ee0349dcbd71c2e0ac7341df7dec6742,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java']
commons-compress,COMPRESS-479,923aa6ee0a46706d35a7d12c47e72bd1c3efc8f2,[]
commons-compress,COMPRESS-479,60a389c2ffa88f5a5de9e902ac2cfdf17fb57993,[]
commons-compress,COMPRESS-479,f43c608cf422817a3280cb2a2cbe749ee090d9d3,[]
commons-compress,COMPRESS-479,73d237f35106a50d0230e1fc22c0ac5c78ebbba8,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java']"
commons-compress,COMPRESS-479,88e26c9ffac61713372378c6f0225cd1a8b676e9,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipFileIgnoringLocalFileHeaderTest.java']"
commons-compress,COMPRESS-479,0c4f64c2bebd85a96be8a07b1ad700c7688cbe02,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipFileIgnoringLocalFileHeaderTest.java']"
commons-compress,COMPRESS-479,8cc87c6fef9abfe6553bbad7ba47257c2d57848a,[]
commons-compress,COMPRESS-482,d3ed06a07b880fca2ef2610ba1f3d33f7f566caa,[]
commons-compress,COMPRESS-482,82986dd12fc255d218a6454364a50eb9ae3f812d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java']
commons-compress,COMPRESS-486,1a14a23a05f7104e3d41a25a0f7e78ae1556285e,[]
commons-compress,COMPRESS-486,91c2f0df50e86c65131cf9b83f1cba2e10c9786f,[]
commons-compress,COMPRESS-490,40b1d2fb8ff2eb4374eda8169524fade205a5e6c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtilsTest.java']
commons-compress,COMPRESS-490,d50308367fa7238c20b9db63469000aa2906d18f,[]
commons-compress,COMPRESS-490,58364058bd2903ebd1568f6df22161e142a0dc86,[]
commons-compress,COMPRESS-491,9eeea3f3c0b4abbdb357200d0f3ba8e4863545e7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/compressors/deflate64/HuffmanDecoderTest.java']
commons-compress,COMPRESS-491,2488a44faec06a91ae52652407fb0a881ed217d2,[]
commons-compress,COMPRESS-491,d3a0a309d902e3639654731e07ccfb51fed9688a,[]
commons-compress,COMPRESS-492,277d6a0c2820548fd97748ec6aff92ceceb1fd35,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-compress\\src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZFileTest.java']
commons-lang,LANG-69,ec4a0fdfac5f8e27aec46f9e04a255cf31b40686,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/builder/ToStringBuilderTest.java']
commons-lang,LANG-59,9cbf70d82285d7ebdd190f7cd59f2a9d82a09c61,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/DateUtilsTest.java']
commons-lang,LANG-100,b01434196523fc67daa5d9379c4465b68961fd53,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/RandomStringUtilsTest.java']
commons-lang,LANG-66,9c2f070f611bd7cbc4454edc914b0b57c36b01aa,[]
commons-lang,LANG-66,7f8f3da321c31cf285a40501d43bb2e97cba7b01,[]
commons-lang,LANG-140,b7d3fd9e4d435eb155570f326e8c799ead6c1901,[]
commons-lang,LANG-102,0e07a3b09931406bfbd7653182b937d8e23d2d66,[]
commons-lang,LANG-259,07b7795b336b301def8a7dc6059c8e616ce5582e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/enums/ValuedEnumTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/enums/EnumEqualsTest.java']"
commons-lang,LANG-261,80e957ecc44a5f0404baeb0f36484e4d560e7bce,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringUtilsTest.java']
commons-lang,LANG-262,116463ba4f988ad7dda289bf6e2ff53c6570f0ef,[]
commons-lang,LANG-264,cac478de5157f5cb31b6669c477a9dc760f1e5bb,[]
commons-lang,LANG-272,b9b6b027db0cbfbe3973fa74af3aebec4647cfd9,[]
commons-lang,LANG-277,462a89b82ee3e5fd5d6f69289297f77df83f689a,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringUtilsTest.java']
commons-lang,LANG-278,ba57d261f1dfa1926e6bea34726e396865b0411c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringUtilsTest.java']
commons-lang,LANG-279,b33bbaa7c84bcc8a5ccaac35cfe4a42b8558add8,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/builder/HashCodeBuilderTest.java']
commons-lang,LANG-281,1d5c03fac601d6ce291c3fe3e5e51a11881e2fc0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/DurationFormatUtilsTest.java']
commons-lang,LANG-292,d8b6f5b5c6b92adff8965ab634b672e7b333f583,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/EntitiesTest.java']
commons-lang,LANG-294,8e52e2169b20f7bc3c6c520d4f0c98e5bf06b076,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/text/StrBuilderTest.java']
commons-lang,LANG-295,1a158281aa058ee2dc9cfae3b56012a9f92f3b2b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/text/StrBuilderTest.java']
commons-lang,LANG-299,9b0b19a9162ae8d217b06716962b982703ab4d1b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/text/StrBuilderAppendInsertTest.java']
commons-lang,LANG-300,15360774099b2a7230e020751acdf6979b6e3f58,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/math/NumberUtilsTest.java']
commons-lang,LANG-301,640d7cf079ccdb35d92d2c598cc9502124635520,[]
commons-lang,LANG-302,e1981a5d7be894993549cfc9ed03ab1527d7b634,[]
commons-lang,LANG-302,815f63670e01b7d443035419262c9eb3538cd672,[]
commons-lang,LANG-303,e9e167f9ebc7a73c5847745688ae127ecff6e2b1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/FastDateFormatTest.java']
commons-lang,LANG-304,cf20d13c64da51becd1351befe02a06144fd6fc1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/LocaleUtilsTest.java']
commons-lang,LANG-315,b16235ad108c4fcdb7117493394d26d2f0faeace,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/StopWatchTest.java']
commons-lang,LANG-328,75d931a3264b73caa9cdd7d3373375cc33008ddf,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/LocaleUtilsTest.java']
commons-lang,LANG-334,60fe05eb7a32a4a178f4212da6a812c80cedce82,[]
commons-lang,LANG-342,7fc38e82ece99ff4043626ba19b293fc7af86264,[]
commons-lang,LANG-346,050fe8e916507c9716983868284d64e58c1b56d2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/DateUtilsTest.java']
commons-lang,LANG-353,f58c863e0b0e50aab6a86f5f7a63f24f16f5d92b,[]
commons-lang,LANG-353,9da40ba6b5bcc7b6071fa7fe11eaeb1b97e53d81,[]
commons-lang,LANG-360,659b20c0375b574a5d2b9e14f66c975405bfee42,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/ObjectUtilsTest.java']
commons-lang,LANG-361,1cc66e3095828e364dd87721cf8b42636e35f011,[]
commons-lang,LANG-363,c22d9d59e5b86c33f91d7fa93d71cdc514c2edd9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringEscapeUtilsTest.java']
commons-lang,LANG-364,ed7e9b43494e490a51c25c410b2950005fd685ea,[]
commons-lang,LANG-365,796b898281af571a510d96487dcd95699ac1e435,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/BooleanUtilsTest.java']
commons-lang,LANG-367,72f88548f894fc941bc847a27a4b451c6d97b255,[]
commons-lang,LANG-368,127e6e338f088b82eea1967d31c1abf8d51a364f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/FastDateFormatTest.java']
commons-lang,LANG-369,e8512544ed84787dec4340dc2cfcff86ec24da3b,[]
commons-lang,LANG-369,ba320a3bc75cc4754bbf8157bf21c237589d7b17,[]
commons-lang,LANG-372,f7a005e41b55215aa91c0fd244878f0fad11ec53,[]
commons-lang,LANG-380,673385b43d0d5783039242460ba1c12b3f1f4e92,[]
commons-lang,LANG-380,deae2ba23824971dea68c2aee5648a99d9cf1856,[]
commons-lang,LANG-381,bee5b923c54e59f877d392e35cb04ab62484c723,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/math/IEEE754rUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/math/NumberUtilsTest.java']"
commons-lang,LANG-393,9adbbb0bbfe1d76549dd8b6704f183dacb1de29f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java']
commons-lang,LANG-393,e199d381f8c199801fee2d40a7f3ea1380700631,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java']
commons-lang,LANG-410,5cbca4d5f5a2acfc92670e2bbe46491c442c4234,[]
commons-lang,LANG-412,1fe5439baf32af2114958e3cfc3512bd72c84773,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/text/StrBuilderTest.java']
commons-lang,LANG-418,bb8b6f4b0c54f25024b17d1f2abcd4bb98289983,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringUtilsStartsEndsWithTest.java']
commons-lang,LANG-419,4342bd5d69d122a16c735416039b4b2ca27897ad,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/WordUtilsTest.java']
commons-lang,LANG-421,dff12292a01ee4f03e6f0bf318087790e325220f,[]
commons-lang,LANG-421,dd0deed066e728d7b09e5fd69855c5ad7bf6bdb4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringEscapeUtilsTest.java']
commons-lang,LANG-428,3c4f60d71bc4bee0158d713be93c2151411d2e98,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/java/org/apache/commons/lang3/StringUtilsIsTest.java']
commons-lang,LANG-432,711e204e73f24e32acb3727a5d9d3b351b6639d1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/StringUtilsEqualsIndexOfTest.java']
commons-lang,LANG-436,585e4c6eb3a49dbbd18f39acc4c94d5d64100eff,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/reflect/MethodUtilsTest.java']
commons-lang,LANG-440,a6a2d04877d91a4c7cfff889bb64e2627ca60994,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/DateUtilsRoundingTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\commons-lang\\src/test/org/apache/commons/lang/time/TimeTestSuite.java']"
